name,latitude,longitude,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,us_l3name,grtgroup,soil pH in H20,soil organic carbon,soil sand,soil clay,soil bulk density,elevation,slope,aspect,gHM,NDVI,EVI,NBRT,greenness,landcover,impervious,percent_tree_cover,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
K0541_M8,33.843555,-118.206602,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,38.0,31.0,15.0,13.82365608215332,1.1491152788631283,47.864323910530366,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,24.0,75.0,3.0,0.17339999973773956,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.15569999814033508,0.16404999792575836,0.15354999899864197,0.1662999987602234,0.06390000134706497,0.00139999995008111,0.1704999953508377,0.14454999566078186
K0543_A1,33.843304,-118.205942,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.647507667541504,1.8280709282140355,167.79109823406958,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,22.0,70.0,4.0,0.16210000216960907,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
K0543_G5,33.842912,-118.206099,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,31.0,15.0,13.82365608215332,1.2435160276223307,72.5538251276736,0.8838689923286438,0.17101864516735077,0.1612135046202049,0.9598263922818884,0.2367558777332306,23.0,70.0,4.0,0.16210000216960907,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.1578499972820282,0.16895000636577606,0.16140000522136688,0.17475000023841858,0.06615000218153,0.00139999995008111,0.1704999953508377,0.14454999566078186
K0543_T9,33.842952,-118.205679,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,32.0,15.4,13.169600486755371,1.8280709282140355,72.5538251276736,0.8838689923286438,0.17403315007686615,0.17894720329315858,0.9574751531364137,0.26751479506492615,22.0,51.0,4.0,0.15845000743865967,0.15039999783039093,0.13930000364780426,0.14294999837875366,0.1500999927520752,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06679999828338623,0.00139999995008111,0.19304999709129333,0.1655000001192093
K0544_A1,33.842743,-118.205412,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,32.0,15.4,13.169600486755371,1.7563850675765198,106.53153884374001,0.8838689923286438,0.19601157307624817,0.26145053626632975,0.9574751531364137,0.26751479506492615,22.0,48.0,7.0,0.15929999947547913,0.15039999783039093,0.13930000364780426,0.14425000548362732,0.1551000028848648,0.18614999949932098,0.20409999787807465,0.20149999856948853,0.21295000612735748,0.06679999828338623,0.00139999995008111,0.2092999964952469,0.16850000619888306
K0544_B2,33.842921,-118.205643,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,32.0,15.4,13.169600486755371,1.8280709282140355,72.5538251276736,0.8838689923286438,0.17403315007686615,0.17894720329315858,0.9574751531364137,0.26751479506492615,22.0,48.0,4.0,0.15845000743865967,0.15039999783039093,0.13930000364780426,0.14425000548362732,0.1551000028848648,0.18614999949932098,0.20409999787807465,0.20149999856948853,0.21295000612735748,0.06679999828338623,0.00139999995008111,0.19304999709129333,0.1655000001192093
K0544_C3,33.842868,-118.205559,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,32.0,15.4,13.169600486755371,1.8280709282140355,106.53153884374001,0.8838689923286438,0.17403315007686615,0.17894720329315858,0.9574751531364137,0.26751479506492615,22.0,48.0,4.0,0.15845000743865967,0.15039999783039093,0.13930000364780426,0.14425000548362732,0.1551000028848648,0.18614999949932098,0.20409999787807465,0.20149999856948853,0.21295000612735748,0.06679999828338623,0.00139999995008111,0.2092999964952469,0.16850000619888306
K0544_G5,33.842952,-118.205679,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,32.0,15.4,13.169600486755371,1.8280709282140355,72.5538251276736,0.8838689923286438,0.17403315007686615,0.17894720329315858,0.9574751531364137,0.26751479506492615,22.0,51.0,4.0,0.15845000743865967,0.15039999783039093,0.13930000364780426,0.14294999837875366,0.1500999927520752,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06679999828338623,0.00139999995008111,0.19304999709129333,0.1655000001192093
K0544_K6,33.84341,-118.20605,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.82365608215332,1.2435160276223307,167.79109823406958,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,24.0,75.0,4.0,0.16394999623298645,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
EV_DB1,34.084864,-118.228033,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
EV_DB2,34.084394,-118.227974,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,0.8489339995518077,229.84445286999068,0.8848928809165955,0.13971002399921417,0.08962684044097156,0.9655323452930101,0.26029467582702637,23.0,57.0,10.0,0.15960000455379486,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.14839999377727509,0.16015000641345978,0.15449999272823334,0.1647000014781952,0.059700001031160355,0.0013000000035390258,0.13865000009536743,0.11469999700784683
EV_PN1,34.084801,-118.227974,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,57.5,10.0,0.16100000590085983,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.16760000586509705,0.17139999568462372,0.1603499948978424,0.17204999923706055,0.06310000270605087,0.00139999995008111,0.16599999368190765,0.12155000120401382
EV_PN2,34.084381,-118.228095,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,1.5663038399133131,100.06914346402695,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.1514499932527542,0.16300000250339508,0.15514999628067017,0.16930000483989716,0.06134999915957451,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0567_L7,34.084919,-118.22809,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,57.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0567_M8,34.084606,-118.228225,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.1,91.80513763427734,1.8338255137874482,100.06914346402695,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0567_T9,34.085067,-118.22803,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,57.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0570_A1,34.08438,-118.228024,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,0.8489339995518077,100.06914346402695,0.8848928809165955,0.13971002399921417,0.08962684044097156,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.14839999377727509,0.16015000641345978,0.15449999272823334,0.1647000014781952,0.059700001031160355,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0570_B2,34.084067,-118.228051,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,1.5663038399133131,100.06914346402695,0.8848928809165955,0.13971002399921417,0.08962684044097156,0.9655323452930101,0.26029467582702637,23.0,57.0,10.0,0.15960000455379486,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.14839999377727509,0.16015000641345978,0.15449999272823334,0.1647000014781952,0.0544000007212162,0.0013000000035390258,0.1344500035047531,0.11469999700784683
K0570_C3,34.084287,-118.228054,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,1.5663038399133131,100.06914346402695,0.8848928809165955,0.13971002399921417,0.08962684044097156,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.14839999377727509,0.16015000641345978,0.15449999272823334,0.1647000014781952,0.059700001031160355,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0570_E4,34.083726,-118.228215,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,98.05621337890625,2.895949541304757,69.06409905079082,0.8848928809165955,0.10452964901924133,0.0765541464778365,0.956442610967767,0.15964092314243317,23.0,57.0,8.0,0.16345000267028809,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.14094999432563782,0.1462000012397766,0.1368499994277954,0.14634999632835388,0.0544000007212162,0.0013000000035390258,0.1344500035047531,0.11469999700784683
K0570_G5,34.0837,-118.227952,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,1.5663038399133131,100.06914346402695,0.8848928809165955,0.10452964901924133,0.0765541464778365,0.956442610967767,0.15964092314243317,23.0,57.0,8.0,0.15479999780654907,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.14094999432563782,0.14910000562667847,0.13850000500679016,0.1518000066280365,0.0544000007212162,0.0013000000035390258,0.1344500035047531,0.11469999700784683
K0570_K6,34.084493,-118.228179,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,0.8489339995518077,100.06914346402695,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0570_L7,34.084716,-118.228161,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,100.06914346402695,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.14014999568462372,0.11469999700784683
GL_DB1,34.154559,-118.27664,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,139.0814208984375,2.6831713015638736,165.77326277080445,0.9409082531929016,0.10308269411325455,0.06848780881811861,0.9512034421258698,0.11442150920629501,24.0,81.0,2.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13715000450611115,0.14014999568462372,0.1545500010251999,0.16245000064373016,0.1554500013589859,0.16940000653266907,0.05974999815225601,0.0013000000035390258,0.15665000677108765,0.13850000500679016
GL_DB2,34.155005,-118.275656,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,185.80418662507344,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.15995165705680847,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13490000367164612,0.148049995303154,0.1551000028848648,0.1460999995470047,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.148499995470047,0.13089999556541443
GL_PN1,34.154926,-118.276479,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,2.5058724240281056,165.77326277080445,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.12521077692508698,24.0,81.0,4.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13715000450611115,0.14014999568462372,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
GL_PN2,34.155135,-118.27552,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,141.48580932617188,1.256143569250775,185.80418662507344,0.9409082531929016,0.14370834827423096,0.12129836791829407,0.9593475201127245,0.16660229861736298,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13490000367164612,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13089999556541443
K0784_A1,34.154786,-118.276263,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,139.0814208984375,1.6815409772831158,183.90144208980877,0.9409082531929016,0.13767988979816437,0.13016963495133474,0.9583384492438937,0.11442150920629501,24.0,81.0,2.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13490000367164612,0.15049999952316284,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.05974999815225601,0.0013000000035390258,0.1476999968290329,0.12540000677108765
K0784_E4,34.154735,-118.276472,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,139.0814208984375,2.5058724240281056,165.77326277080445,0.9409082531929016,0.13767988979816437,0.13016963495133474,0.9583384492438937,0.11442150920629501,24.0,81.0,2.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13019999861717224,0.13490000367164612,0.15049999952316284,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.05974999815225601,0.0013000000035390258,0.1476999968290329,0.12540000677108765
K0784_G5,34.155237,-118.275864,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,183.90144208980877,0.9409082531929016,0.14370834827423096,0.12634812924272043,0.9583384492438937,0.1481218934059143,23.0,81.0,4.0,0.16899999976158142,0.14509999752044678,0.13130000233650208,0.13019999861717224,0.1388999968767166,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
K0784_L7,34.15507,-118.275631,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,185.80418662507344,0.9409082531929016,0.14370834827423096,0.12129836791829407,0.9583384492438937,0.15995165705680847,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13590000569820404,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13089999556541443
K0784_M8,34.155141,-118.27535,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,141.48580932617188,1.256143569250775,188.31257160785,0.9409082531929016,0.14370834827423096,0.12129836791829407,0.9593475201127245,0.16660229861736298,23.0,81.0,4.0,0.16899999976158142,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13490000367164612,0.148049995303154,0.1551000028848648,0.1460999995470047,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.148499995470047,0.13089999556541443
K0789_B2,34.155191,-118.275926,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3572606062809303,183.90144208980877,0.9409082531929016,0.14370834827423096,0.12634812924272043,0.9583384492438937,0.1481218934059143,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.1388999968767166,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
K0789_C3,34.155176,-118.275905,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,183.90144208980877,0.9409082531929016,0.14370834827423096,0.12634812924272043,0.9583384492438937,0.1481218934059143,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.1388999968767166,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
K0789_E4,34.154751,-118.276634,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,2.6831713015638736,165.77326277080445,0.9409082531929016,0.13767988979816437,0.13016963495133474,0.9583384492438937,0.12521077692508698,24.0,81.0,2.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13019999861717224,0.13490000367164612,0.1545500010251999,0.16245000064373016,0.1554500013589859,0.16940000653266907,0.05974999815225601,0.0013000000035390258,0.14904999732971191,0.12540000677108765
GN_DB1,34.103081,-118.242389,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,104.87843781023918,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9552043269707768,0.18164272606372833,23.0,57.0,10.0,0.16429999470710754,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
GN_DB2,34.102718,-118.242252,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,106.70868741496123,0.9351190328598022,0.13418148458003998,0.09888671425132955,0.9524354467446153,0.18450097739696503,23.0,53.0,11.0,0.15770000219345093,0.12804999947547913,0.11254999786615372,0.10689999908208847,0.12195000052452087,0.16155000030994415,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.06539999693632126,0.0013000000035390258,0.1449500024318695,0.10930000245571136
GN_PN1,34.10289,-118.242423,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,104.87843781023918,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9524354467446153,0.18164272606372833,23.0,57.0,10.0,0.16429999470710754,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
GN_PN2,34.102721,-118.242309,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,106.70868741496123,0.9351190328598022,0.13418148458003998,0.09888671425132955,0.9524354467446153,0.18450097739696503,23.0,53.0,11.0,0.15770000219345093,0.12804999947547913,0.11254999786615372,0.10689999908208847,0.12195000052452087,0.16155000030994415,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.06539999693632126,0.0013000000035390258,0.1449500024318695,0.10930000245571136
K0567_A1,34.103068,-118.242299,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,106.70868741496123,0.9351190328598022,0.13781432807445526,0.10956443417701812,0.9524354467446153,0.18164272606372833,23.0,57.0,10.0,0.15770000219345093,0.12804999947547913,0.11254999786615372,0.10689999908208847,0.12195000052452087,0.16155000030994415,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.06620000302791595,0.0013000000035390258,0.1449500024318695,0.10930000245571136
K0567_B2,34.103109,-118.242676,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,104.26347351074219,2.45940783993591,104.87843781023918,0.9351190328598022,0.13418148458003998,0.11515168557338194,0.9586493249764246,0.18164272606372833,23.0,57.0,10.0,0.17534999549388885,0.1505499929189682,0.1354999989271164,0.1379999965429306,0.14094999432563782,0.16155000030994415,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.07240000367164612,0.00139999995008111,0.15745000541210175,0.13030000030994415
